HAM	Acct: ******1736Amt: NGN105,033.30 CrDesc: MTHLY SALARY-trBP 906 MAY 2014 SALARYAvail Bal: NGN106,721.81
HAM	Acct: ******1736Amt: NGN2,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9072004508Avail Bal: NGN1,688.51
HAM	Acct: ******1736Amt: NGN3,000.00 DrDesc: CASH WDL FROM OTHERS ATM-UNAAB MFB    ABEOKUTA  NG STAN9999205800Avail Bal: NGN3,688.51
HAM	Acct: ******1736Amt: NGN2,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank UNAAB Branch    Abeokuta     OGNG STAN9061000678Avail Bal: NGN6,688.51
HAM	Acct: ******1736Amt: NGN7,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9073009404Avail Bal: NGN8,688.51
HAM	Acct: ******8580Amt: NGN33,500.00 CrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN67,0
HAM	Acct: ******1736Amt: NGN33,500.00 DrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN15,688.51
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9071009671Avail Bal: NGN49,188.51
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank UNAAB Branch    Abeokuta     OGNG STAN9061004184Avail Bal: NGN54,188.51
HAM	Acct: ******1736Amt: NGN301,386.99 DrDesc: TIME DEPOSIT INVESTMENT-Avail Bal: NGN64,188.51
HAM	Acct: ******1736Amt: NGN10,000.00 DrDesc: CASH WDL FROM OTHERS ATM-OAU ileife ATM2   Osun NG STAN9999526751Avail Bal: NGN365,575.5
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: CASH WDL FROM OTHERS ATM-BODIJA BO ATM 2   IBADAN    NG STAN9999586209Avail Bal: NGN375,575.5
HAM	Acct: ******1736Amt: NGN301,386.99 CrDesc: MATURED TIME DEPOSIT TRANS. TO CUST. A/C-0492/0445957/001/0057/000Avail Bal: NGN380,575.5
HAM	Acct: ******1736Amt: NGN52.00 DrDesc: SI TRANSACTION (DIFFERENT CUSTOMERS)-SMS CHARGE FOR APRIL 2014Avail Bal: NGN79,188.51
HAM	Acct: ******1736Amt: NGN20,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9073002087Avail Bal: NGN99,240.51
HAM	Acct: ******1736Amt: NGN20,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9073002088Avail Bal: NGN79,240.51
HAM	Acct: ******1736Amt: NGN105,033.30 CrDesc: MTHLY SALARY-trBP 906 APRIL 2014 SALARYAvail Bal: NGN119,240.51
HAM	Acct: ******1736Amt: NGN3,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9063000509Avail Bal: NGN14,207.21
HAM	Acct: ******8580Amt: NGN33,500.00 CrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN33,500
HAM	Acct: ******1736Amt: NGN33,500.00 DrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN17,207.21
HAM	Acct: ******1736Amt: NGN4,000.00 DrDesc: FASTTRACK CASH WDL-12747852-906/4413 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN50,707.21
HAM	Acct: ******1736Amt: NGN2,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9073000973Avail Bal: NGN54,707.21
HAM	Acct: ******1736Amt: NGN10,000.00 DrDesc: TRANSFER BETWEEN CUSTOMERS-FROM OLAYIWOLA O ESTHERAvail Bal: NGN56,707.21
HAM	Acct: ******1736Amt: NGN4,000.00 DrDesc: FASTTRACK CASH WDL-12669551-906/7756 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN66,707.21
HAM	Acct: ******1736Amt: NGN6,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9073003021Avail Bal: NGN70,707.21
HAM	Acct: ******1736Amt: NGN300,000.00 DrDesc: TIME DEPOSIT INVESTMENT-Avail Bal: NGN76,707.21
HAM	Acct: ******1736Amt: NGN37,000.00 DrDesc: FASTTRACK CASH WDL-12397822-906/7756 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN376,707.21
HAM	Acct: ******1736Amt: NGN106,599.97 CrDesc: MTHLY SALARY-trBP 906 MARCH 2014 SALARYAvail Bal: NGN413,707.21
HAM	Acct: ******1736Amt: NGN48.00 DrDesc: SI TRANSACTION (DIFFERENT CUSTOMERS)-SMS CHARGE FOR March 2014Avail Bal: NGN307,107.24
HAM	Acct: ******1736Amt: NGN10,000.00 DrDesc: CASH WDL FROM OTHERS ATM-Gbongan1     Oshogbo   NG STAN9999384230Avail Bal: NGN307,155.24
HAM	Acct: ******1736Amt: NGN18,000.00 DrDesc: FASTTRACK CASH WDL-11864362-906/7756 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN317,155.24
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: TRANSFER BETWEEN CUSTOMERS-FROM OLAYIWOLA OLUWAFADEKE TO KOLARU O HELENAvail Bal: NGN335,155.24
HAM	Acct: ******1736Amt: NGN18,000.00 DrDesc: TRANSFER BETWEEN CUSTOMERS-FROM OLAYIWOLA OLUWAFADEKE TO TLM TRAVELSAvail Bal: NGN340,155.24
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: CASH WDL FROM OTHERS ATM-ILESA BRANCH   OSUN STATE   NG STAN9999656056Avail Bal: NGN358,155.24
HAM	Acct: ******1736Amt: NGN5,000.00 CrDesc: CASH DEPOSIT-PST GEORGEAvail Bal: NGN363,155.24
HAM	Acct: ******1736Amt: NGN20,000.00 DrDesc: TRANSFER BETWEEN CUSTOMERS-TRF FRM OLAYIWOLA OLUWAFOLAKE TO OGUNMADE OLUWASEUNAvail Bal: NGN358,155.24
HAM	Acct: ******1736Amt: NGN18,500.00 DrDesc: TRANSFER BETWEEN CUSTOMERS-TRF FRM OLAYIWOLA OLUWAFOLAKE TO NOAH OLUSOLAAvail Bal: NGN378,155.24
HAM	Acct: ******1736Amt: NGN10,000.00 DrDesc: FASTTRACK CASH WDL-11646563-492/1177 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN396,655.24
HAM	Acct: ******1736Amt: NGN7,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9070003169Avail Bal: NGN406,655.24
HAM	Acct: ******1736Amt: NGN106,699.97 CrDesc: MTHLY SALARY-trBP 906 FEB 2014 SALARYAvail Bal: NGN413,655.24
HAM	Acct: ******1736Amt: NGN60.00 DrDesc: SI TRANSACTION (DIFFERENT CUSTOMERS)-SMS CHARGE FOR FEBRUARY 2014Avail Bal: NGN306,955.27
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: FASTTRACK CASH WDL-11429937-906/7756 CASH WITHDRAWAL BY OLAYIWOLA  OLUWAFOLAKE  ESTHERAvail Bal: NGN307,15.27
HAM	Acct: ******1736Amt: NGN8,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9072007711Avail Bal: NGN312,15.27
HAM	Acct: ******1736Amt: NGN9,000.00 DrDesc: CASH WDL FROM OTHERS ATM-53 GBANGAN RDOSHOGBO   NG STAN9999587624Avail Bal: NGN320,15.27
HAM	Acct: ******1736Amt: NGN8,000.00 DrDesc: CASH WDL FROM OTHERS ATM-FCMB MOSHOOD ABIOLA WAY, IBADAN,    OYNG STAN9999007358Avail Bal: NGN329,15.27
HAM	Acct: ******1736Amt: NGN105,033.30 CrDesc: MTHLY SALARY-trBP 906 JUNE 2014 SALARYAvail Bal: NGN227,491.11
HAM	Acct: ******1736Amt: NGN5,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank Asero Abeokuta     OGNG STAN9072005457Avail Bal: NGN59,188.51
HAM	Ref: 442701583    06/08 15:35:15    Bonus: Dial*559*1#    Amt: N300.00    Prev bal: N19.16    Bal: N319.16    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 442700471    06/08 15:32:36    Bonus: Dial*559*1#    Amt: N900.00    Prev bal: N119.16    Bal: N1,019.16    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 442699903    06/08 15:31:07    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N19.16    Bal: N119.16    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 439677703    29/07 11:16:26    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N5.42    Bal: N205.42    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 438037087    23/07 20:57:49    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N87.54    Bal: N287.54    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 437711569    23/07 06:49:39    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N90.46    Bal: N190.46    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 437707461    23/07 06:29:56    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 437173535    21/07 14:35:12    Bonus: Dial*559*1#    Amt: N1,000.00    Prev bal: N0.00    Bal: N1,000.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 436671796    19/07 16:58:58    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.08    Bal: N100.08    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 436167242    18/07 07:34:12    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 435784334    17/07 07:42:57    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 434935585    14/07 19:36:00    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp
HAM	Ref: 43052745203/07 14:46:42Amt: N1,500.00From: 2348145614052Voucher recharge Pin: 010324745221Voucher serialno: 9464405065749626
HAM	Ref: 424430613    19/06 18:42:01    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.30    Bal: N100.30    Visit: http://vtm.mtnonline.com/  From: 2348145614052
HAM	Ref: 422477005    15/06 01:53:00    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N0.00    Bal: N200.00    Visit: http://vtm.mtnonline.com/  From: 2348145614052
HAM	Ref: 417006461    03/06 15:45:54    Bonus: Dial*559*1#    Amt: N1,300.00    Prev bal: N0.00    Bal: N1,300.00    Visit: http://vtm.mtnonline.com/  From: 2348145614052
HAM	Ref: 409465434    15/05 13:58:46    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: 2348145614052
HAM	Good morning ma, we have bn 2 d venue buh ws told sme ppl r avn test ma...d assignment is alrdy wt me ma buh we r avn class presently ma...will make I gt 2 ur office immediately after d class ma..tanx ma(Hoc mts)
HAM	Goodmrni ma, hw ws ur 9t ma? Pls ma,we were @ d venue dis mrni buh d cdinator wsn't arnd till 9:20a.m dah we left d venue ma.will cme n c u ma. H.O.C maths
HAM	To enjoy 100% bonus for airtime purchase on your Airtel line, simply dial *903# to get registered on AccessMoney. For enquiries, please call: 01-2712005-7
HAM	Buy airtime on your Airtel line with AccessMoney *903# & enjoy 100% bonus. Visit any Access Bank branch to fund your wallet. For enquiries, call: 01-2712005-7
HAM	Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register, activate and get started today. For enquiries, please call: 01-2712005-7
SPAM	APPRECIATE GOD WITH UR CALLER TUNE For Excellent Jesus ,Txt 032128 to 4100 OR For Am a Divine Project by Nkiru Momah, txt 032127 to 4100.Cost N50each
SPAM	Thrill Ur Callers.For Ada Ada by Flavour,Txt 032089 to 4100,or For Open doors by Bro.Gilbert,Txt 032113 to 4100.cost N50 each
HAM	I've Dropped It At D Dept Ma.Dat Was Wat I Was Trying 2 Tell U,thanks Ma.I Wil See U At Ur Office 2morrow.
HAM	Am in a seminar @ international center. You can drop it @ Mr Aborisade' s office.
HAM	Pls send 200 card to this number Name: Dr. ShodiyaTel: 0803 455 1851
HAM	Name: Erioluwa MscTel: 080XXXXXX25Name: Erioluwa Msc1Tel: 070XXXXXX13
HAM	Name: Erioluwa MscTel: 080XXXXXX25Name: Erioluwa Msc1Tel: 070XXXXXX14
HAM	Name: Abiodun MscTel: 080XXXXX597Name: Abiodun Msc1Tel: 080XXXXXXX41
HAM	Name: My New gtb NoTel: 00XXXXXX36
HAM	"Please call me. Test your brain power with riddles delivered to you daily. Text ""RIDDLE"" TO 33334 at only N50 weekly"
HAM	Good am sir,dis is d Acct details-number-3065456289-name-wilson Yemi mariam-bank-first bank,thank u sir.
HAM	May d new month bring many opportunities for success. May all ur dreams become realities & all ur efforts be turned to great achievmnts IJN.
HAM	7.21E+11
SPAM	Hey. Entertain your callers with new Hello Tunes whenever they call you! Dial 791 now!
SPAM	If your number ends in 5,you are chosen to participate in 'Nigeria Mega Jackpot'.N110,000 will be given in total TODAY!Send WIN to 35777 now.N100/SMS
SPAM	Celebrate with us & you can win the 'Nigeria Centenary 100 Million Naira Mega Jackpot'! Send WIN to 35777 and participate now!N100/SMS
SPAM	Does your number end in 5?TODAY 27/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS
SPAM	You can be the Lucky Winner of the Centenary Mega Jackpot of 100M Naira! To Celebrate Nigeria @ 100! Text 100 to 35777 NOW. Daily prizes still up for grabs.
SPAM	Someone will win the 100M Naira Centenary Mega Jackpot to Celebrate Nigeria @ 100yrs old!Text 100 to 35777 & our daily prizes continue. It Could be YOU!
SPAM	TICKETS FOR GRAB!You are chosen to participate for a trip to Brazil from 'Centenary World Cup'!Send WIN to 35777 & you can grab a ticket!N100/SMS
SPAM	If your number ends in 5 &you received this SMS TODAY 07/07'Centenary World Cup' chose you to participate for N 100,0,000!Send WIN to 35777!N100/SMS
SPAM	If your number ends in 5 &you received this SMS TODAY 11/06'Centenary World Cup' chose you to participate for N 100,0,000!Send WIN to 35777!N100/SMS
SPAM	OFFICIAL NIGERIA CENTENARY PROMO! N100m cash + 1CAR Daily & 563 OTHER WINNERS EVERYDAY!Enter NOW! Send WIN to 35777. SMS   N100. Live Draw on NTA   8pm daily.
SPAM	Official Nigeria Centenary Lottery 6of49 Game!Every day Live on NTA@8pm60MILLION CASH+78 LUXURY CARS+270 KEKE CENTENARY.Enter TODAY, text WIN to 35777 @N100
SPAM	CENTENARY LOTTERY 6 OF 49! CENTENARY OFFICIAL NIGERIAL GAME! Send WIN for N60,0,000 & 78 CARS. Send WIN to 35777 @N100 only NOW. LIVE draws on NTA@8pm
SPAM	Get the latest Mercy Remix  by the Praiz and Diana king on MTN Callertune! Text 75 to 4100 to get it now. N50/tune
SPAM	Get the latest hit Dorobucci by The Mavins crew on MTN Callertune! Text 030100 to 4100 to get it now. N50/tune.
SPAM	Get the hot new single Tchelete by Davido & Mafikizolo! Text 68 to 4100 for the Callertune @ N50 
SPAM	Get your Callers listening to Olomi by  Ara  on MTN Callertunez. Text 019803 to 4100 to get it now for N50.
SPAM	Get the hot single from Mocheddah ft. Phyno, Destinambari on MTN Callertunez! Text 703279 to 4100 to get it now or 031051 for Johnny by Yemi Alade! N50/tune.
SPAM	Get your Callers listening to Johny by Yemi Alade on MTN Callertunez. Text 031051 to 4100 to get it now for N50.
SPAM	Get the best in health&fitness daily when you subscribe to Medplus health tips. Text Medplus. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe
SPAM	Boost your spiritual life with daily quotes by Bishop David Oyedepo, Sent BDO to 5029 to subscribe at N50/week
SPAM	Sorry, this service is available to prepaid subscribers ONLY.
SPAM	Catch the Football fever on Facebook without internet. Dial *510# and join Free quick Facebook now!
HAM	Received with  thanks sir.
HAM	Prof Adagunodo 080XXXXXX09
HAM	Good morning sir, going through the programme, I discover our research team is presenting today. What time are we meeting today sir. My power point is not ready yet and I forgot my research note book . 
HAM	Send Dr soda
HAM	Folake
HAM	Sir, Am waiting at Cisco 
HAM	Good afternoon sir, my PhD working topic - An adaptive mesh based peer-to-peer live streaming system.
HAM	 Kindly send your PhD research topic for inclusion in NCS conference proceedings. It is urgent.
HAM	Good evening sir, how is everybody over there Sir, pls sir, I want to make inquire about d conference in Sept.
HAM	Rcvd with thx
HAM	Name: Dami MscTel: 070XXXXXX62Name: Dami Msc1Tel: 08XXXXXXX06
HAM	Pls send me dammy's phone nbr
HAM	I had issue with my laptop but I will profile a solution soonest. I will definitely work very fast on the simulation. I will show d result next week . am planning to come & see u. Thanks sir& sorry 4 d delay
HAM	How far have gone with ns3 simulation? Pls work hard so that we can resend to a journal by may.
HAM	Okay sir, I will study it & feed you back latest on Monday. thanks and God bless you sir
HAM	Pls read up bifurcation theory of dynmical system in order to apply to your msc research. You need to transform the scheme into a differential eqn. 
HAM	Name: Ajagbe ImmigrationTel: 08XXXXXXX92
HAM	On my way to bishop court
HAM	We are u?
HAM	Come to the Bishopcourt in parakin. I suppose
HAM	About to leave Ilesa for Ife. When should we meet sir?
HAM	Where are u? I am in a mtg in parakin:-) .
HAM	Sir, when is this programme likely to end? I need  do some things @ d central market& am travelling today as well.
HAM	I am in the Pg Seminar Room
HAM	Hello team! I will coord. Folake will teach ns-3 supported by Tosin; i teach Matlab rudiments supported by all. Biodun & Princewill will demonstrate data analysis using their project. Pls see later today for briefing. Thx & God is blessing you.
HAM	Dr adesina gave us apptmnt for 12pm in his office
HAM	Pls, am still waiting for the 
HAM	From Osodu take a bus to Badagry. At Badagry ask for Living Faith Church. Take the road neside the road to Golden suite Hotel. That is where we r staying
HAM	Name: feyiTel: 08103610826
HAM	E se jare ore mi. Ehn, what sort of material can one read sef, any idea? I would av called but only flashing credit and bbm service. Do av a lovely day #wink
HAM	Really, all d best oooo, make sure  u read very well, I trust u. God Wil favour u. Am now @ Ife.
HAM	Evenin sis mi, e ku ise eni and e de tun ku alejo wa ojo. I got a message from PG sch stating that the PG exam is comin up this Sat. I'll av to liv Os on Fri.
HAM	Txn Id R140804.1915.210257 to recharge 45 NGN from 7087214890 is successful. New balance is 45.19 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140803.1416.220139 to recharge 45 NGN from 7087214890 is successful. New balance is 45.09 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140801.1727.220106 to recharge 45 NGN from 7087214890 is successful. New balance is 51.49 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140728.1340.210177 to recharge 45 NGN from 7087214890 is successful. New balance is 45.29 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	s,pls call *223#.
HAM	Txn Id R140717.0847.220159 to recharge 45 NGN from 7087214890 is successful. New balance is 45.20 NGN, validity till 0 & grace till 0.To see Airtime Bonu
HAM	Txn Id R140714.1731.220240 to recharge 45 NGN from 7087214890 is successful. New balance is 45.21 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140711.1216.220017 to recharge 45 NGN from 7087214890 is successful. New balance is 50 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140710.1622.210150 to recharge 45 NGN from 7087214890 is successful. New balance is 48.74 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140706.1452.220066 to recharge 45 NGN from 7087214890 is successful. New balance is 45.04 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140704.1451.220105 to recharge 45 NGN from 7087214890 is successful. New balance is 48.24 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140703.1129.220180 to recharge 45 NGN from 7087214890 is successful. New balance is 45.04 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140702.1931.210257 to recharge 90 NGN from 7087214890 is successful. New balance is 123.20 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140701.2311.220091 to recharge 45 NGN from 7087214890 is successful. New balance is 45 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140628.1003.210023 to recharge 45 NGN from 7087214890 is successful. New balance is 50.10 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140625.2151.210016 to recharge 45 NGN from 7087214890 is successful. New balance is 45.30 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140625.0818.220090 to recharge 45 NGN from 7087214890 is successful. New balance is 45.10 NGN, validity till 0 & grace till 0.To see Airtime Bonu
HAM	Txn Id R140622.1738.210176 to recharge 90 NGN from 7087214890 is successful. New balance is 90.10 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140622.1738.210176 to recharge 90 NGN from 7087214890 is successful. New balance is 90.10 NGN, validity till 0 & grace till 0.To see Airtime Bonu
HAM	Txn Id R140618.2312.210010 to recharge 90 NGN from 7087214890 is successful. New balance is 90.02 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140614.2143.210022 to recharge 90 NGN from 7087214890 is successful. New balance is 90.22 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140610.1914.220027 to recharge 45 NGN from 7087214890 is successful. New balance is 45.30 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140606.1221.210060 to recharge 45 NGN from 7087214890 is successful. New balance is 45.10 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140529.1902.210109 to recharge 90 NGN from 7087214890 is successful. New balance is 90.35 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140522.1948.220401 to recharge 45 NGN from 7087214890 is successful. New balance is 45.15 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140518.1404.220051 to recharge 45 NGN from 7087214890 is successful. New balance is 45.35 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140518.1404.220051 to recharge 45 NGN from 7087214890 is successful. New balance is 45.35 NGN, validity till 0 & grace till 0.To see Airtime Bonu
HAM	Txn Id R140512.2011.210158 to recharge 180 NGN from 7087214890 is successful. New balance is 185.85 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140507.0946.220134 to recharge 45 NGN from 7087214890 is successful. New balance is 71.45 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140502.0802.210087 to recharge 45 NGN from 7087214890 is successful. New balance is 45.15 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 07/08/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 06/08/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 04/08/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 31/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 20/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 17/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 14/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 13/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 09/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 07/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 06/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 05/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 04/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 01/07/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 45N. Please recharge by 28/06/2014 to repay this amount.
HAM	Your Auto Credit is now active. You will be automatically credited when your balance falls below N 7.20 (12K/SEC). To unsubscribe dial *500#.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 25/06/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 21/06/2014 to repay this amount.
HAM	Pls sir, I can't make it still in the office. Probably next week
HAM	FOLAKE DEAR, AO WAS UR WIKEND 2MORO IS ANODA DAY AT FGBMFI IN CAMP BETWEEN 4:30 2 5:30 PM, I WIL LIK U 2 B MY GUEST AT DEWOT CENTRE CAMP.
HAM	guday 2 u folake, trying ur no bt nt reachable, try 2 see me 2moro wen ard on campus.fatokun 
SPAM	Subscribe and receive timely Medicare Tips on ur Phone. For General Health Tips, text HEAL to 33330. For Diabetes, reply DIAB, For Cancer, reply CANCER. N50/wk
SPAM	Advice is a stranger; if he's welcome he stays for the night; if not, he leaves the same day For more African Proverbs, text PROV to 33330. N50/week
SPAM	Do not fight a battle if you don't gain anything by winning - George S. Patton For more motivational quotes, send QUOTES to 33330. N50/week
SPAM	Get all the news, scores and updates from Brazil on your phone! Send FOOT to 33330. Costs N50/week
SPAM	For the latest Breaking News and Top Stories, subscribe to News Headlines. Text NEWS to 33330. N50/week
SPAM	Get latest football news from SuperSport. Text SSW to 4900 for 7 days free, N30 weekly applies after.
SPAM	For all World news and comments on the top international stories, Text INW to 4900 at N30/week.
SPAM	Get Tell Magazine delivered directly to you mobile phone, text TMW to 4900 @N30 weekly.
SPAM	Get the latest international breaking news on MTN Mobile Newspaper, Text INW to 4900 @N30 weekly.
HAM	Dear Customer, N50 has been deducted from your account. Your loan is now fully settled.
HAM	Dear Customer, N100 has been deducted from your account. Your loan is now fully settled.
HAM	Dear Customer, N99.80 has been deducted from your account. Your loan is now fully settled.
HAM	Dear Customer, N0.20 has been deducted from your account to repay your N100 loan. Your balance is now N99.80. Please recharge your line.
HAM	Dear Customer, N99.92 has been deducted from your account. Your loan is now fully settled.
HAM	Dear Customer, N0.33 has been deducted from your account to repay your N50 loan. Your balance is now N49.67. Please recharge your line.
HAM	Dear Customer, you have been credited with N45 at N5 service charge. Please recharge by 25/05/2014 to repay your borrowed credit.
HAM	Dear Customer, you have been credited with N45 at N5 service charge. Please recharge by 21/05/2014 to repay your borrowed credit.
